"","prior_bioemi","prior_landemi","prior_bioemi_2nd","prior_landemi_2nd","post_bioemi","post_landemi","complementarity_bioemi","complementarity_landemi","treatment_group","treatment_positive_bioemi","treatment_positive_landemi","gap_to_true_value_bioemi","gap_to_true_value_landemi","treatment_positive_bioemi_and_landemi","confidence","coping_on_income","acceptance_alpinePV","acceptance_wind","acceptance_newnucs","acceptance_prolongnucs","trust_in_sci","left_right","gender_binary","education_numeric","urban_rural_numeric","urban_rural_binary","age","climate_salience","speeder","speeder_treatment_bioemi","speeder_treatment_landemi","attention_bioemi_yes","attention_landemi_yes","attention_check_yes"
"1188",-1,1,0,0,0,1,0,0,"control","positive_control","positive_control",0,-1,"positive_control",7,"Yes",-1,-2,1,-2,9,5,"female",2,2,"urban",1979,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1189",2,2,0,0,0,0,2,2,"control","positive_control","positive_control",0,-1,"positive_control",4,"No",2,2,-1,-1,5,5,"male",2,3,"rural",1951,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1190",3,4,-2,-3,-2,-3,2,2,"treatment","positive_treatment","positive_treatment",-2,-4,"positive_treatment",6,"No",3,2,-3,-3,5,8,"male",3,4,"rural",1982,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1191",-4,-3,0,0,-2,-2,-2,0,"control","positive_control","positive_control",0,-1,"positive_control",6,"Yes",1,-2,4,4,4,8,"male",2,4,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1192",0,0,0,0,4,0,3,3,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",4,"No",-2,0,0,-2,7,3,"male",2,4,"rural",1956,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1193",0,0,-3,-2,-2,-2,-3,-4,"control","positive_control","positive_control",-3,-3,"positive_control",8,"Yes",2,2,4,4,1,6,"male",3,3,"rural",1984,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1194",0,2,0,2,0,3,0,1,"treatment","positive_treatment","negative_treatment",0,1,"mixed_treatment",7,"No",3,3,-2,-3,7,3,"male",2,3,"rural",1952,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1195",-1,2,-1,2,2,-2,-1,2,"treatment","positive_treatment","negative_treatment",-1,1,"mixed_treatment",6,"Yes",-1,1,1,1,6,3,"female",2,3,"rural",2004,"Yes",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"1196",-1,2,1,-1,1,-1,1,-1,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",8,"Yes",1,1,3,-4,9,5,"male",2,3,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1197",0,3,0,0,1,2,3,3,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",4,4,1,-1,8,4,"female",2,4,"rural",1974,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1198",2,1,2,-2,2,2,3,3,"control","negative_control","positive_control",2,-3,"mixed_control",3,"Yes",2,2,-3,-4,9,4,"male",3,4,"rural",1992,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1199",4,-4,-4,4,-4,-4,-4,-4,"treatment","positive_treatment","negative_treatment",-4,3,"mixed_treatment",8,"No",-4,-4,-4,-4,10,NA,"male",2,4,"rural",1991,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1200",-4,-4,2,2,-4,-4,4,4,"control","negative_control","negative_control",2,1,"negative_control",7,"Yes",-2,2,-1,-4,9,5,"female",4,4,"rural",1987,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1201",-1,2,1,-2,0,2,-1,1,"control","negative_control","positive_control",1,-3,"mixed_control",6,"Yes",1,4,-3,-4,9,3,"female",4,4,"rural",1999,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1202",1,-1,1,-1,1,1,-1,1,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",4,"Yes",1,1,1,-4,5,6,"female",2,4,"rural",1959,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1203",-1,3,-1,1,-1,3,2,-3,"control","positive_control","negative_control",-1,0,"mixed_control",6,"No",4,4,-3,-4,9,2,"female",3,2,"urban",1954,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1204",0,2,1,0,0,1,2,1,"control","negative_control","positive_control",1,-1,"mixed_control",4,"No",2,3,2,1,10,6,"male",4,1,"urban",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1205",-4,-4,-3,-3,-4,-4,0,0,"control","positive_control","positive_control",-3,-4,"positive_control",8,"No",-4,-2,2,0,8,7,"female",2,1,"urban",1952,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1206",-2,1,-1,-1,3,3,1,-1,"treatment","positive_treatment","positive_treatment",-1,-2,"positive_treatment",4,"No",-1,-1,-2,-1,9,2,"female",4,2,"urban",1992,"Yes",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1207",0,0,0,0,0,0,4,4,"control","positive_control","positive_control",0,-1,"positive_control",8,"No",-4,2,-2,3,8,5,"male",2,4,"rural",1970,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1208",0,-4,-4,4,0,-4,0,0,"control","positive_control","negative_control",-4,3,"mixed_control",6,"Yes",-4,-4,4,4,1,6,"male",4,4,"rural",1986,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1209",-4,-4,0,0,0,-1,2,-1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",2,4,0,0,6,4,"male",3,4,"rural",1963,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1210",2,2,1,1,-1,-1,-1,-1,"control","negative_control","negative_control",1,0,"negative_control",4,"Yes",2,2,-4,-4,8,3,"male",2,3,"rural",1956,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1211",1,1,1,1,1,1,1,1,"control","negative_control","negative_control",1,0,"negative_control",6,"No",1,-1,1,1,4,1,"female",2,2,"urban",1977,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1212",4,0,0,0,0,0,3,3,"control","positive_control","positive_control",0,-1,"positive_control",10,"No",4,4,0,-4,8,3,"female",2,4,"rural",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1213",0,2,3,2,-3,2,0,0,"treatment","negative_treatment","negative_treatment",3,1,"negative_treatment",6,"No",4,0,-2,-4,3,5,"female",3,2,"urban",1995,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1214",2,2,1,-1,2,1,3,2,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",7,"Yes",2,2,2,1,7,6,"female",2,3,"rural",1955,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1215",1,0,0,2,0,1,1,1,"control","positive_control","negative_control",0,1,"mixed_control",6,"No",-4,-4,4,2,0,NA,"female",2,4,"rural",1959,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1216",4,4,0,-4,4,4,-1,4,"control","positive_control","positive_control",0,-5,"positive_control",6,"No",4,4,4,3,10,0,"female",2,3,"rural",1996,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1217",1,-1,1,1,-1,1,1,-1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",4,"No",1,-1,1,1,5,5,"female",4,3,"rural",1979,"Yes",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
"1218",-2,3,-3,3,0,0,0,3,"control","positive_control","negative_control",-3,2,"mixed_control",6,"Yes",-3,-3,3,3,5,7,"male",3,3,"rural",1953,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1219",3,1,2,2,3,2,0,0,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",4,"No",-1,-4,2,-1,1,6,"male",3,3,"rural",1985,"Yes",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"1220",3,3,3,4,3,2,NA,NA,"treatment","negative_treatment","negative_treatment",3,3,"negative_treatment",6,"No",4,4,-4,-4,5,2,"female",1,3,"rural",1991,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1221",4,4,3,3,-2,1,3,3,"treatment","negative_treatment","negative_treatment",3,2,"negative_treatment",8,"Yes",-1,0,1,0,3,5,"female",3,2,"urban",1971,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1222",4,4,-3,-3,4,4,4,4,"treatment","positive_treatment","positive_treatment",-3,-4,"positive_treatment",6,"Yes",4,4,-4,-4,9,2,"female",4,4,"rural",1976,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1223",0,4,0,0,0,0,0,-1,"control","positive_control","positive_control",0,-1,"positive_control",5,"No",-1,-3,1,-1,0,8,"male",2,4,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1224",0,2,-3,-3,0,1,-1,-1,"control","positive_control","positive_control",-3,-4,"positive_control",6,"Yes",1,1,0,-3,7,4,"female",3,4,"rural",1987,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1225",3,3,2,1,2,-1,2,1,"treatment","negative_treatment","negative_treatment",2,0,"negative_treatment",5,"No",-4,-4,1,1,6,6,"male",3,2,"urban",1958,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1226",2,-1,2,-1,4,2,2,-2,"treatment","negative_treatment","positive_treatment",2,-2,"mixed_treatment",7,"No",4,4,-3,-4,5,5,"female",2,3,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1227",0,-2,1,-2,0,-1,3,0,"control","negative_control","positive_control",1,-3,"mixed_control",8,"No",1,1,-4,-4,7,2,"female",3,4,"rural",1958,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1228",0,-1,0,0,0,1,3,-1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",4,4,0,-3,9,4,"female",3,4,"rural",1957,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1229",-2,-2,0,0,-2,0,1,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",4,"Yes",4,1,-4,-4,7,NA,"female",2,1,"urban",1959,"No",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1230",-2,1,2,-2,2,-1,2,1,"control","negative_control","positive_control",2,-3,"mixed_control",4,"Yes",-1,2,-3,-3,7,2,"female",4,2,"urban",2004,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1231",0,0,4,2,0,-2,-2,-1,"treatment","negative_treatment","negative_treatment",4,1,"negative_treatment",6,"Yes",1,1,0,1,5,5,"male",2,2,"urban",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1232",3,3,1,1,0,0,4,4,"control","negative_control","negative_control",1,0,"negative_control",8,"Yes",4,4,0,-4,5,5,"female",2,3,"rural",1957,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1233",-3,4,-2,-3,-2,-2,-2,-2,"control","positive_control","positive_control",-2,-4,"positive_control",5,"No",-2,-3,-2,-3,1,1,"female",NA,4,"rural",1958,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1234",0,2,-3,0,0,-2,0,2,"treatment","positive_treatment","positive_treatment",-3,-1,"positive_treatment",8,"Yes",4,4,-2,-4,9,4,"male",2,4,"rural",1961,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1235",-3,1,-2,1,-1,-1,-1,1,"control","positive_control","negative_control",-2,0,"mixed_control",6,"No",1,-1,-1,1,6,7,"male",1,4,"rural",1960,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1236",2,-1,1,2,2,1,2,-1,"control","negative_control","negative_control",1,1,"negative_control",8,"Yes",4,1,1,-4,8,2,"male",3,2,"urban",1950,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1237",-1,-1,-3,-4,-1,-1,4,3,"treatment","positive_treatment","positive_treatment",-3,-5,"positive_treatment",8,"Yes",1,-1,2,2,10,4,"male",4,3,"rural",1985,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1238",-2,-3,3,0,-3,-4,0,-1,"treatment","negative_treatment","positive_treatment",3,-1,"mixed_treatment",10,"Yes",-4,0,4,-2,10,3,"male",4,1,"urban",2000,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1239",2,3,3,2,1,1,2,3,"control","negative_control","negative_control",3,1,"negative_control",7,"Yes",1,1,2,0,5,4,"male",1,2,"urban",1952,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1240",0,2,2,4,0,2,4,4,"control","negative_control","negative_control",2,3,"negative_control",10,"Yes",1,1,-1,-1,10,3,"female",4,2,"urban",1996,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1241",-1,-1,-2,-3,0,2,2,2,"treatment","positive_treatment","positive_treatment",-2,-4,"positive_treatment",5,"Yes",4,-1,1,-2,8,5,"female",2,4,"rural",1965,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1242",0,0,1,1,0,0,0,0,"control","negative_control","negative_control",1,0,"negative_control",8,"Yes",-1,0,1,1,5,5,"female",4,3,"rural",1982,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1243",-3,3,-4,4,-4,4,-4,4,"control","positive_control","negative_control",-4,3,"mixed_control",6,"No",0,0,3,-2,6,NA,"female",2,3,"rural",1990,"Yes",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
"1244",0,0,-4,-4,0,0,0,0,"control","positive_control","positive_control",-4,-5,"positive_control",8,"No",2,0,2,0,9,5,"female",NA,1,"urban",1956,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1245",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",4,"No",-2,0,0,-2,9,NA,"female",2,4,"rural",1962,"No",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"1246",2,-3,1,-2,-3,0,0,-2,"control","negative_control","positive_control",1,-3,"mixed_control",6,"No",-2,-2,1,3,5,5,"female",3,3,"rural",1951,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1247",0,0,-1,-2,0,0,0,-2,"control","positive_control","positive_control",-1,-3,"positive_control",2,"Yes",2,2,-1,-2,9,5,"female",4,1,"urban",1966,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1248",-4,-2,-3,-3,-1,-2,2,1,"treatment","positive_treatment","positive_treatment",-3,-4,"positive_treatment",6,"Yes",-4,-4,2,4,8,6,"male",3,3,"rural",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1249",2,2,-2,-4,1,3,3,1,"control","positive_control","positive_control",-2,-5,"positive_control",8,"Yes",0,1,-4,-4,10,2,"female",4,1,"urban",1992,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1250",0,0,-4,-4,0,0,0,0,"treatment","positive_treatment","positive_treatment",-4,-5,"positive_treatment",6,"No",-4,-4,4,4,5,NA,"female",NA,4,"rural",1968,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1251",1,-1,-1,2,1,3,1,1,"treatment","positive_treatment","negative_treatment",-1,1,"mixed_treatment",6,"No",4,4,4,2,10,NA,"male",2,4,"rural",1985,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1252",0,0,0,0,0,0,NA,NA,"control","positive_control","positive_control",0,-1,"positive_control",4,"Yes",0,0,-3,0,5,4,"male",2,4,"rural",1953,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1253",2,2,2,2,2,2,2,2,"control","negative_control","negative_control",2,1,"negative_control",6,"No",1,1,1,1,7,0,"female",2,4,"rural",1996,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1254",-1,0,-1,-1,0,-1,-1,-1,"control","positive_control","positive_control",-1,-2,"positive_control",7,"Yes",-1,1,1,0,9,4,"female",4,4,"rural",1975,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1255",3,4,0,2,2,0,0,3,"treatment","positive_treatment","negative_treatment",0,1,"mixed_treatment",6,"No",4,3,0,-3,3,NA,"male",2,3,"rural",1978,"Yes",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1256",0,0,3,3,2,2,NA,NA,"treatment","negative_treatment","negative_treatment",3,2,"negative_treatment",6,"No",3,1,3,1,NA,NA,"male",2,4,"rural",1952,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1257",0,0,0,0,3,3,3,3,"control","positive_control","positive_control",0,-1,"positive_control",NA,"Yes",3,3,3,0,4,NA,"female",3,3,"rural",1964,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1258",1,-1,1,2,0,1,-3,-2,"control","negative_control","negative_control",1,1,"negative_control",6,"No",-1,2,4,4,1,7,"female",1,4,"rural",1972,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1259",2,0,-1,-2,1,3,0,0,"treatment","positive_treatment","positive_treatment",-1,-3,"positive_treatment",6,"Yes",2,1,1,-1,9,2,"female",2,2,"urban",1956,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1260",0,3,3,3,-2,0,-3,-3,"control","negative_control","negative_control",3,2,"negative_control",4,"Yes",2,2,2,3,8,3,"female",4,3,"rural",1987,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1261",-4,4,-1,1,-4,-4,-2,-2,"treatment","positive_treatment","negative_treatment",-1,0,"mixed_treatment",10,"Yes",-3,-4,4,4,3,10,"male",4,3,"rural",1956,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1262",2,2,2,2,-1,2,3,-3,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",8,"Yes",3,-2,0,0,9,3,"male",4,4,"rural",1994,"Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1263",0,2,1,-1,2,-1,2,2,"treatment","negative_treatment","positive_treatment",1,-2,"mixed_treatment",8,"No",0,3,2,3,10,4,"male",1,3,"rural",2006,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1264",1,1,2,1,2,1,-1,-1,"control","negative_control","negative_control",2,0,"negative_control",6,"No",2,3,2,1,9,4,"female",2,2,"urban",1983,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1265",2,2,1,2,-1,-1,1,2,"control","negative_control","negative_control",1,1,"negative_control",6,"Yes",4,2,3,0,7,NA,"male",3,2,"urban",1965,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1266",0,4,4,0,-4,4,0,4,"control","negative_control","positive_control",4,-1,"mixed_control",7,"Yes",-3,0,4,4,7,8,"male",3,4,"rural",1957,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1267",-2,3,0,0,0,0,-2,2,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"Yes",-4,-4,4,2,5,6,"male",2,4,"rural",1965,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1268",4,4,-4,-4,-4,-4,-2,-2,"control","positive_control","positive_control",-4,-5,"positive_control",8,"No",2,-4,2,2,7,6,"male",2,4,"rural",1983,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1269",2,0,0,0,2,1,2,1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",1,1,1,2,9,4,"male",2,4,"rural",1959,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1270",0,-1,2,-1,0,0,2,1,"control","negative_control","positive_control",2,-2,"mixed_control",4,"Yes",-1,1,1,-3,4,4,"female",3,4,"rural",1965,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1271",2,3,1,4,2,-1,4,4,"control","negative_control","negative_control",1,3,"negative_control",8,"Yes",3,1,1,0,6,8,"male",2,2,"urban",1975,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1272",1,-1,2,-1,2,-1,1,0,"control","negative_control","positive_control",2,-2,"mixed_control",5,"No",1,2,-1,0,6,6,"female",2,3,"rural",1965,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1273",0,3,1,2,2,2,-1,0,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",4,"Yes",2,3,-2,-3,9,5,"female",2,1,"urban",1964,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1274",0,0,0,0,0,0,0,0,"control","positive_control","positive_control",0,-1,"positive_control",8,"Yes",-4,-2,-2,-4,10,2,"female",2,4,"rural",1965,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1275",-1,1,-1,3,-1,1,1,1,"control","positive_control","negative_control",-1,2,"mixed_control",4,"Yes",2,1,-3,-3,9,4,"female",4,2,"urban",1982,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1276",0,3,2,-2,2,3,3,2,"control","negative_control","positive_control",2,-3,"mixed_control",4,"Yes",2,2,3,2,9,3,"male",4,2,"urban",2001,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1277",-1,-1,1,1,-1,-1,1,1,"treatment","negative_treatment","negative_treatment",1,0,"negative_treatment",8,"No",-4,-1,4,1,7,8,"female",2,4,"rural",1973,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1278",3,4,4,4,1,1,4,4,"treatment","negative_treatment","negative_treatment",4,3,"negative_treatment",10,"No",2,-4,-4,-4,10,6,"male",2,4,"rural",1981,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1279",0,0,2,2,2,1,1,1,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",6,"Yes",0,1,1,0,0,5,"female",2,2,"urban",1980,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1280",0,4,2,2,0,4,4,0,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",4,"No",4,4,3,4,8,0,"male",3,1,"urban",2001,"Yes",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"1281",-4,0,0,3,-3,-3,-3,-3,"treatment","positive_treatment","negative_treatment",0,2,"mixed_treatment",6,"No",3,2,-2,-4,NA,4,"female",3,4,"rural",1963,"Yes",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"1282",0,0,0,0,0,0,0,0,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",6,"No",4,4,0,0,5,NA,"female",2,4,"rural",1971,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1283",1,0,-2,-2,0,0,0,-1,"control","positive_control","positive_control",-2,-3,"positive_control",4,"No",1,1,1,1,6,5,"female",3,2,"urban",1971,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1284",0,2,1,2,1,2,1,2,"control","negative_control","negative_control",1,1,"negative_control",6,"Yes",-2,1,2,-1,2,8,"female",3,1,"urban",1991,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1285",3,3,1,2,1,3,1,2,"treatment","negative_treatment","negative_treatment",1,1,"negative_treatment",8,"No",1,-1,1,2,2,6,"male",2,4,"rural",1967,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1286",-4,-4,-4,-4,-4,-4,-4,-3,"control","positive_control","positive_control",-4,-5,"positive_control",9,"No",4,-4,4,4,1,9,"male",3,4,"rural",1985,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1287",0,3,-2,-2,0,3,4,4,"treatment","positive_treatment","positive_treatment",-2,-3,"positive_treatment",4,"Yes",-1,1,-2,2,5,5,"female",2,4,"rural",2004,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1288",1,-2,-2,1,-2,-2,-2,1,"treatment","positive_treatment","negative_treatment",-2,0,"mixed_treatment",2,"Yes",-1,-4,-3,-4,9,2,"male",2,4,"rural",1954,"No",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1289",3,2,-2,-1,-2,-1,2,2,"control","positive_control","positive_control",-2,-2,"positive_control",7,"Yes",0,-1,1,0,9,6,"male",4,3,"rural",1988,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1290",4,3,0,1,1,0,3,3,"control","positive_control","negative_control",0,0,"mixed_control",7,"No",1,1,1,1,10,4,"male",3,3,"rural",1982,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1291",0,1,4,0,0,-1,2,4,"control","negative_control","positive_control",4,-1,"mixed_control",3,"No",0,2,0,-1,2,5,"female",3,3,"rural",1961,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1292",1,-1,-3,-2,-3,1,1,-1,"control","positive_control","positive_control",-3,-3,"positive_control",7,"No",1,-1,3,4,5,NA,"male",2,2,"urban",1974,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1293",2,-2,-4,4,-1,2,0,-4,"treatment","positive_treatment","negative_treatment",-4,3,"mixed_treatment",8,"No",-2,-4,4,2,7,7,"female",NA,4,"rural",1989,"Yes",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"1294",-1,-2,-1,-1,-1,-1,1,NA,"treatment","positive_treatment","positive_treatment",-1,-2,"positive_treatment",7,"Yes",-2,-2,1,0,10,6,"male",2,3,"rural",2003,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1295",2,2,-3,-2,1,2,4,2,"control","positive_control","positive_control",-3,-3,"positive_control",6,"Yes",2,2,-4,-4,10,0,"female",4,1,"urban",1996,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1296",-3,-3,-2,-2,-3,-3,2,2,"control","positive_control","positive_control",-2,-3,"positive_control",8,"Yes",1,1,4,4,9,7,"male",4,3,"rural",2001,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1297",-1,1,-4,4,2,-2,1,1,"control","positive_control","negative_control",-4,3,"mixed_control",8,"No",-4,-4,4,4,6,10,"male",2,3,"rural",1968,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1298",4,4,-2,-4,4,4,4,4,"treatment","positive_treatment","positive_treatment",-2,-5,"positive_treatment",4,"Yes",2,3,-1,4,5,4,"female",3,4,"rural",1952,"No",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1299",0,0,0,0,0,1,-1,-1,"treatment","positive_treatment","positive_treatment",0,-1,"positive_treatment",8,"Yes",4,3,-1,-1,7,NA,"male",1,2,"urban",1969,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1300",1,0,-1,-1,1,2,1,-1,"treatment","positive_treatment","positive_treatment",-1,-2,"positive_treatment",2,"Yes",3,2,-1,-1,7,4,"female",2,3,"rural",1972,"Yes",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"1301",3,2,0,0,3,3,4,4,"control","positive_control","positive_control",0,-1,"positive_control",2,"Yes",4,4,-4,-4,10,2,"female",2,3,"rural",1951,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"1302",3,3,2,2,2,1,2,2,"treatment","negative_treatment","negative_treatment",2,1,"negative_treatment",6,"No",3,3,1,2,8,5,"female",1,3,"rural",1988,"Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
